Date,Open,High,Low,Volume,Close
2018-03-02T01:00:00+00:00,972000,979000,970000,1766.46822692,978900
2018-03-02T02:00:00+00:00,978900,979800,973600,1281.06420484,976900
2018-03-02T03:00:00+00:00,976900,978500,975500,680.65443067,976200
2018-03-02T04:00:00+00:00,976200,976800,970900,1128.83436942,973700
2018-03-02T05:00:00+00:00,973200,976800,971000,1116.28088881,972000
2018-03-02T06:00:00+00:00,972000,973900,970000,1003.66386474,973600
2018-03-02T07:00:00+00:00,973600,974800,970100,600.89676986,971500
2018-03-02T08:00:00+00:00,971500,973300,971200,538.94804205,971400
2018-03-02T09:00:00+00:00,971900,972000,967000,1051.31788579,967300
2018-03-02T10:00:00+00:00,967400,970500,965000,881.30378564,966600
2018-03-02T11:00:00+00:00,967300,968900,963600,946.09213931,965500
2018-03-02T12:00:00+00:00,965500,970200,965500,511.77654473,969500
2018-03-02T13:00:00+00:00,969500,972400,965700,621.90081119,967000
2018-03-02T14:00:00+00:00,967100,968500,961200,937.55100179,962700
2018-03-02T15:00:00+00:00,962700,966500,962100,382.27002168,963600
2018-03-02T16:00:00+00:00,963600,967800,963500,440.29447374,967800
2018-03-02T17:00:00+00:00,964200,965900,962100,328.46118085,962300
2018-03-02T18:00:00+00:00,962300,964000,961000,151.5549849,962100
2018-03-02T19:00:00+00:00,964000,965500,961000,127.46316635,963900
2018-03-02T20:00:00+00:00,964000,964000,959700,407.17839367,960200
2018-03-02T21:00:00+00:00,960300,963000,960000,237.50296273,960500
2018-03-02T22:00:00+00:00,962200,965900,961000,247.47239082,965800
2018-03-02T23:00:00+00:00,965800,966500,963500,565.12764353,965000
2018-03-03T00:00:00+00:00,965000,967900,965000,1079.74698996,965000
2018-03-03T01:00:00+00:00,965000,968500,965000,789.2680115,967100
2018-03-03T02:00:00+00:00,967100,968000,965500,868.95661146,966100
2018-03-03T03:00:00+00:00,966100,966800,960000,1211.29582093,961000
2018-03-03T04:00:00+00:00,961000,963800,960800,810.50848803,963800
2018-03-03T05:00:00+00:00,963900,964900,960000,882.01248867,960100
2018-03-03T06:00:00+00:00,960200,962800,960000,684.08771377,960000
2018-03-03T07:00:00+00:00,960000,960900,955000,1023.39507511,955600
2018-03-03T08:00:00+00:00,955500,958800,951100,933.14108692,955900
2018-03-03T09:00:00+00:00,955900,959600,955100,720.97115755,955800
2018-03-03T10:00:00+00:00,955900,959900,955000,417.72539856,959800
2018-03-03T11:00:00+00:00,959900,960000,954900,843.40924161,954900
2018-03-03T12:00:00+00:00,955000,963100,955000,565.18529294,960000
